annotation_base_name,split
flame_sample_2282_pain_3,0
flame_sample_2282_pain_4,0
flame_sample_2282_pain_5,0
flame_sample_2282_pain_6,0
flame_sample_2282_pain_7,0
flame_sample_2282_pain_8,0
flame_sample_2282_pain_9,0
flame_sample_2283_pain_1,0
flame_sample_2283_pain_10,0
flame_sample_2283_pain_2,0
flame_sample_2283_pain_3,0
flame_sample_2283_pain_4,0
flame_sample_2283_pain_5,0
flame_sample_2283_pain_6,0
flame_sample_2283_pain_7,0
flame_sample_2283_pain_8,0
flame_sample_2283_pain_9,0
flame_sample_2284_pain_1,0
flame_sample_2284_pain_10,0
flame_sample_2284_pain_2,0
flame_sample_2284_pain_3,0
flame_sample_2284_pain_4,0
flame_sample_2284_pain_5,0
flame_sample_2284_pain_6,0
flame_sample_2284_pain_7,0
flame_sample_2284_pain_8,0
flame_sample_2284_pain_9,0
flame_sample_2285_pain_1,0
flame_sample_2285_pain_10,0
flame_sample_2285_pain_2,0
flame_sample_2285_pain_3,0
flame_sample_2285_pain_4,0
flame_sample_2285_pain_5,0
flame_sample_2285_pain_6,0
flame_sample_2285_pain_7,0
flame_sample_2285_pain_8,0
flame_sample_2285_pain_9,0
flame_sample_2286_pain_1,0
flame_sample_2286_pain_10,0
flame_sample_2286_pain_2,0
flame_sample_2286_pain_3,0
flame_sample_2286_pain_4,0
flame_sample_2286_pain_5,0
flame_sample_2286_pain_6,0
flame_sample_2286_pain_7,0
flame_sample_2286_pain_8,0
flame_sample_2286_pain_9,0
flame_sample_2287_pain_1,0
flame_sample_2287_pain_10,0
flame_sample_2287_pain_2,0
flame_sample_2287_pain_3,0
flame_sample_2287_pain_4,0
flame_sample_2287_pain_5,0
flame_sample_2287_pain_6,0
flame_sample_2287_pain_7,0
flame_sample_2287_pain_8,0
flame_sample_2287_pain_9,0
flame_sample_2288_pain_1,0
flame_sample_2288_pain_10,0
flame_sample_2288_pain_2,0
flame_sample_2288_pain_3,0
flame_sample_2288_pain_4,0
flame_sample_2288_pain_5,0
flame_sample_2288_pain_6,0
flame_sample_2288_pain_7,0
flame_sample_2288_pain_8,0
flame_sample_2288_pain_9,0
flame_sample_2289_pain_1,0
flame_sample_2289_pain_10,0
flame_sample_2289_pain_2,0
flame_sample_2289_pain_3,0
flame_sample_2289_pain_4,0
flame_sample_2289_pain_5,0
flame_sample_2289_pain_6,0
flame_sample_2289_pain_7,0
flame_sample_2289_pain_8,0
flame_sample_2289_pain_9,0
flame_sample_2290_pain_1,1
flame_sample_2290_pain_10,1
flame_sample_2290_pain_2,1
flame_sample_2290_pain_3,1
flame_sample_2290_pain_4,1
flame_sample_2290_pain_5,1
flame_sample_2290_pain_6,1
flame_sample_2290_pain_7,1
flame_sample_2290_pain_8,1
flame_sample_2290_pain_9,1
flame_sample_2291_pain_1,0
flame_sample_2291_pain_10,0
flame_sample_2291_pain_2,0
flame_sample_2291_pain_3,0
flame_sample_2291_pain_4,0
flame_sample_2291_pain_5,0
flame_sample_2291_pain_6,0
flame_sample_2291_pain_7,0
flame_sample_2291_pain_8,0
flame_sample_2291_pain_9,0
flame_sample_2292_pain_1,0
flame_sample_2292_pain_10,0
flame_sample_2292_pain_2,0
flame_sample_2292_pain_3,0
flame_sample_2292_pain_4,0
flame_sample_2292_pain_5,0
flame_sample_2292_pain_6,0
flame_sample_2292_pain_7,0
flame_sample_2292_pain_8,0
flame_sample_2292_pain_9,0
flame_sample_2293_pain_1,0
flame_sample_2293_pain_10,0
flame_sample_2293_pain_2,0
flame_sample_2293_pain_3,0
flame_sample_2293_pain_4,0
flame_sample_2293_pain_5,0
flame_sample_2293_pain_6,0
flame_sample_2293_pain_7,0
flame_sample_2293_pain_8,0
flame_sample_2293_pain_9,0
flame_sample_2294_pain_1,0
flame_sample_2294_pain_10,0
flame_sample_2294_pain_2,0
flame_sample_2294_pain_3,0
flame_sample_2294_pain_4,0
flame_sample_2294_pain_5,0
flame_sample_2294_pain_6,0
flame_sample_2294_pain_7,0
flame_sample_2294_pain_8,0
flame_sample_2294_pain_9,0
flame_sample_2295_pain_1,0
flame_sample_2295_pain_10,0
flame_sample_2295_pain_2,0
flame_sample_2295_pain_3,0
flame_sample_2295_pain_4,0
flame_sample_2295_pain_5,0
flame_sample_2295_pain_6,0
flame_sample_2295_pain_7,0
flame_sample_2295_pain_8,0
flame_sample_2295_pain_9,0
flame_sample_2296_pain_1,0
flame_sample_2296_pain_10,0
flame_sample_2296_pain_2,0
flame_sample_2296_pain_3,0
flame_sample_2296_pain_4,0
flame_sample_2296_pain_5,0
flame_sample_2296_pain_6,0
flame_sample_2296_pain_7,0
flame_sample_2296_pain_8,0
flame_sample_2296_pain_9,0
flame_sample_2297_pain_1,0
flame_sample_2297_pain_10,0
flame_sample_2297_pain_2,0
flame_sample_2297_pain_3,0
flame_sample_2297_pain_4,0
flame_sample_2297_pain_5,0
flame_sample_2297_pain_6,0
flame_sample_2297_pain_7,0
flame_sample_2297_pain_8,0
flame_sample_2297_pain_9,0
flame_sample_2298_pain_1,0
flame_sample_2298_pain_10,0
flame_sample_2298_pain_2,0
flame_sample_2298_pain_3,0
flame_sample_2298_pain_4,0
flame_sample_2298_pain_5,0
flame_sample_2298_pain_6,0
flame_sample_2298_pain_7,0
flame_sample_2298_pain_8,0
flame_sample_2298_pain_9,0
flame_sample_2299_pain_1,2
flame_sample_2299_pain_10,2
flame_sample_2299_pain_2,2
flame_sample_2299_pain_3,2
flame_sample_2299_pain_4,2
flame_sample_2299_pain_5,2
flame_sample_2299_pain_6,2
flame_sample_2299_pain_7,2
flame_sample_2299_pain_8,2
flame_sample_2299_pain_9,2
flame_sample_2300_pain_1,1
flame_sample_2300_pain_10,1
flame_sample_2300_pain_2,1
flame_sample_2300_pain_3,1
flame_sample_2300_pain_4,1
flame_sample_2300_pain_5,1
flame_sample_2300_pain_6,1
flame_sample_2300_pain_7,1
flame_sample_2300_pain_8,1
flame_sample_2300_pain_9,1
flame_sample_2301_pain_1,2
flame_sample_2301_pain_10,2
flame_sample_2301_pain_2,2
flame_sample_2301_pain_3,2
flame_sample_2301_pain_4,2
flame_sample_2301_pain_5,2
flame_sample_2301_pain_6,2
flame_sample_2301_pain_7,2
flame_sample_2301_pain_8,2
flame_sample_2301_pain_9,2
flame_sample_2302_pain_1,0
flame_sample_2302_pain_10,0
flame_sample_2302_pain_2,0
flame_sample_2302_pain_3,0
flame_sample_2302_pain_4,0
flame_sample_2302_pain_5,0
flame_sample_2302_pain_6,0
flame_sample_2302_pain_7,0
flame_sample_2302_pain_8,0
flame_sample_2302_pain_9,0
flame_sample_2303_pain_1,0
flame_sample_2303_pain_10,0
flame_sample_2303_pain_2,0
flame_sample_2303_pain_3,0
flame_sample_2303_pain_4,0
flame_sample_2303_pain_5,0
flame_sample_2303_pain_6,0
flame_sample_2303_pain_7,0
flame_sample_2303_pain_8,0
flame_sample_2303_pain_9,0
flame_sample_2304_pain_1,1
flame_sample_2304_pain_10,1
flame_sample_2304_pain_2,1
flame_sample_2304_pain_3,1
flame_sample_2304_pain_4,1
flame_sample_2304_pain_5,1
flame_sample_2304_pain_6,1
flame_sample_2304_pain_7,1
flame_sample_2304_pain_8,1
flame_sample_2304_pain_9,1
flame_sample_2305_pain_1,1
flame_sample_2305_pain_10,1
flame_sample_2305_pain_2,1
flame_sample_2305_pain_3,1
flame_sample_2305_pain_4,1
flame_sample_2305_pain_5,1
flame_sample_2305_pain_6,1
flame_sample_2305_pain_7,1
flame_sample_2305_pain_8,1
flame_sample_2305_pain_9,1
flame_sample_2306_pain_1,0
flame_sample_2306_pain_10,0
flame_sample_2306_pain_2,0
flame_sample_2306_pain_3,0
flame_sample_2306_pain_4,0
flame_sample_2306_pain_5,0
flame_sample_2306_pain_6,0
flame_sample_2306_pain_7,0
flame_sample_2306_pain_8,0
flame_sample_2306_pain_9,0
flame_sample_2307_pain_1,0
flame_sample_2307_pain_10,0
flame_sample_2307_pain_2,0
flame_sample_2307_pain_3,0
flame_sample_2307_pain_4,0
flame_sample_2307_pain_5,0
flame_sample_2307_pain_6,0
flame_sample_2307_pain_7,0
flame_sample_2307_pain_8,0
flame_sample_2307_pain_9,0
flame_sample_2308_pain_1,1
flame_sample_2308_pain_10,1
flame_sample_2308_pain_2,1
flame_sample_2308_pain_3,1
flame_sample_2308_pain_4,1
flame_sample_2308_pain_5,1
flame_sample_2308_pain_6,1
flame_sample_2308_pain_7,1
flame_sample_2308_pain_8,1
flame_sample_2308_pain_9,1
flame_sample_2309_pain_1,1
flame_sample_2309_pain_10,1
flame_sample_2309_pain_2,1
flame_sample_2309_pain_3,1
flame_sample_2309_pain_4,1
flame_sample_2309_pain_5,1
flame_sample_2309_pain_6,1
flame_sample_2309_pain_7,1
flame_sample_2309_pain_8,1
flame_sample_2309_pain_9,1
flame_sample_2310_pain_1,0
flame_sample_2310_pain_10,0
flame_sample_2310_pain_2,0
flame_sample_2310_pain_3,0
flame_sample_2310_pain_4,0
flame_sample_2310_pain_5,0
flame_sample_2310_pain_6,0
flame_sample_2310_pain_7,0
flame_sample_2310_pain_8,0
flame_sample_2310_pain_9,0
flame_sample_2311_pain_1,0
flame_sample_2311_pain_10,0
flame_sample_2311_pain_2,0
flame_sample_2311_pain_3,0
flame_sample_2311_pain_4,0
flame_sample_2311_pain_5,0
flame_sample_2311_pain_6,0
flame_sample_2311_pain_7,0
flame_sample_2311_pain_8,0
flame_sample_2311_pain_9,0
flame_sample_2312_pain_1,0
flame_sample_2312_pain_10,0
flame_sample_2312_pain_2,0
flame_sample_2312_pain_3,0
flame_sample_2312_pain_4,0
flame_sample_2312_pain_5,0
flame_sample_2312_pain_6,0
flame_sample_2312_pain_7,0
flame_sample_2312_pain_8,0
flame_sample_2312_pain_9,0
flame_sample_2313_pain_1,0
flame_sample_2313_pain_10,0
flame_sample_2313_pain_2,0
flame_sample_2313_pain_3,0
flame_sample_2313_pain_4,0
flame_sample_2313_pain_5,0
flame_sample_2313_pain_6,0
flame_sample_2313_pain_7,0
flame_sample_2313_pain_8,0
flame_sample_2313_pain_9,0
flame_sample_2314_pain_1,0
flame_sample_2314_pain_10,0
flame_sample_2314_pain_2,0
flame_sample_2314_pain_3,0
flame_sample_2314_pain_4,0
flame_sample_2314_pain_5,0
flame_sample_2314_pain_6,0
flame_sample_2314_pain_7,0
flame_sample_2314_pain_8,0
flame_sample_2314_pain_9,0
flame_sample_2315_pain_1,2
flame_sample_2315_pain_10,2
flame_sample_2315_pain_2,2
flame_sample_2315_pain_3,2
flame_sample_2315_pain_4,2
flame_sample_2315_pain_5,2
flame_sample_2315_pain_6,2
flame_sample_2315_pain_7,2
flame_sample_2315_pain_8,2
flame_sample_2315_pain_9,2
flame_sample_2316_pain_1,2
flame_sample_2316_pain_10,2
flame_sample_2316_pain_2,2
flame_sample_2316_pain_3,2
flame_sample_2316_pain_4,2
flame_sample_2316_pain_5,2
flame_sample_2316_pain_6,2
flame_sample_2316_pain_7,2
flame_sample_2316_pain_8,2
flame_sample_2316_pain_9,2
flame_sample_2317_pain_1,0
flame_sample_2317_pain_10,0
flame_sample_2317_pain_2,0
flame_sample_2317_pain_3,0
flame_sample_2317_pain_4,0
flame_sample_2317_pain_5,0
flame_sample_2317_pain_6,0
flame_sample_2317_pain_7,0
flame_sample_2317_pain_8,0
flame_sample_2317_pain_9,0
flame_sample_2318_pain_1,0
flame_sample_2318_pain_10,0
flame_sample_2318_pain_2,0
flame_sample_2318_pain_3,0
flame_sample_2318_pain_4,0
flame_sample_2318_pain_5,0
flame_sample_2318_pain_6,0
flame_sample_2318_pain_7,0
flame_sample_2318_pain_8,0
flame_sample_2318_pain_9,0
flame_sample_2319_pain_1,1
flame_sample_2319_pain_10,1
flame_sample_2319_pain_2,1
flame_sample_2319_pain_3,1
flame_sample_2319_pain_4,1
flame_sample_2319_pain_5,1
flame_sample_2319_pain_6,1
flame_sample_2319_pain_7,1
flame_sample_2319_pain_8,1
flame_sample_2319_pain_9,1
flame_sample_2320_pain_1,0
flame_sample_2320_pain_10,0
flame_sample_2320_pain_2,0
flame_sample_2320_pain_3,0
flame_sample_2320_pain_4,0
flame_sample_2320_pain_5,0
flame_sample_2320_pain_6,0
flame_sample_2320_pain_7,0
flame_sample_2320_pain_8,0
flame_sample_2320_pain_9,0
flame_sample_2321_pain_1,0
flame_sample_2321_pain_10,0
flame_sample_2321_pain_2,0
flame_sample_2321_pain_3,0
flame_sample_2321_pain_4,0
flame_sample_2321_pain_5,0
flame_sample_2321_pain_6,0
flame_sample_2321_pain_7,0
flame_sample_2321_pain_8,0
flame_sample_2321_pain_9,0
flame_sample_2322_pain_1,0
flame_sample_2322_pain_10,0
flame_sample_2322_pain_2,0
flame_sample_2322_pain_3,0
flame_sample_2322_pain_4,0
flame_sample_2322_pain_5,0
flame_sample_2322_pain_6,0
flame_sample_2322_pain_7,0
flame_sample_2322_pain_8,0
flame_sample_2322_pain_9,0
flame_sample_2323_pain_1,0
flame_sample_2323_pain_10,0
flame_sample_2323_pain_2,0
flame_sample_2323_pain_3,0
flame_sample_2323_pain_4,0
flame_sample_2323_pain_5,0
flame_sample_2323_pain_6,0
flame_sample_2323_pain_7,0
flame_sample_2323_pain_8,0
flame_sample_2323_pain_9,0
flame_sample_2324_pain_1,0
flame_sample_2324_pain_10,0
flame_sample_2324_pain_2,0
flame_sample_2324_pain_3,0
flame_sample_2324_pain_4,0
flame_sample_2324_pain_5,0
flame_sample_2324_pain_6,0
flame_sample_2324_pain_7,0
flame_sample_2324_pain_8,0
flame_sample_2324_pain_9,0
flame_sample_2325_pain_1,0
flame_sample_2325_pain_10,0
flame_sample_2325_pain_2,0
flame_sample_2325_pain_3,0
flame_sample_2325_pain_4,0
flame_sample_2325_pain_5,0
flame_sample_2325_pain_6,0
flame_sample_2325_pain_7,0
flame_sample_2325_pain_8,0
flame_sample_2325_pain_9,0
flame_sample_2326_pain_1,0
flame_sample_2326_pain_10,0
flame_sample_2326_pain_2,0
flame_sample_2326_pain_3,0
flame_sample_2326_pain_4,0
flame_sample_2326_pain_5,0
flame_sample_2326_pain_6,0
flame_sample_2326_pain_7,0
flame_sample_2326_pain_8,0
flame_sample_2326_pain_9,0
flame_sample_2327_pain_1,0
flame_sample_2327_pain_10,0
flame_sample_2327_pain_2,0
flame_sample_2327_pain_3,0
flame_sample_2327_pain_4,0
flame_sample_2327_pain_5,0
flame_sample_2327_pain_6,0
flame_sample_2327_pain_7,0
flame_sample_2327_pain_8,0
flame_sample_2327_pain_9,0
flame_sample_2328_pain_1,2
flame_sample_2328_pain_10,2
flame_sample_2328_pain_2,2
flame_sample_2328_pain_3,2
flame_sample_2328_pain_4,2
flame_sample_2328_pain_5,2
flame_sample_2328_pain_6,2
flame_sample_2328_pain_7,2
flame_sample_2328_pain_8,2
flame_sample_2328_pain_9,2
flame_sample_2329_pain_1,0
flame_sample_2329_pain_10,0
flame_sample_2329_pain_2,0
flame_sample_2329_pain_3,0
flame_sample_2329_pain_4,0
flame_sample_2329_pain_5,0
flame_sample_2329_pain_6,0
flame_sample_2329_pain_7,0
flame_sample_2329_pain_8,0
flame_sample_2329_pain_9,0
flame_sample_2330_pain_1,1
flame_sample_2330_pain_10,1
flame_sample_2330_pain_2,1
flame_sample_2330_pain_3,1
flame_sample_2330_pain_4,1
flame_sample_2330_pain_5,1
flame_sample_2330_pain_6,1
flame_sample_2330_pain_7,1
flame_sample_2330_pain_8,1
flame_sample_2330_pain_9,1
flame_sample_2331_pain_1,0
flame_sample_2331_pain_10,0
flame_sample_2331_pain_2,0
flame_sample_2331_pain_3,0
flame_sample_2331_pain_4,0
flame_sample_2331_pain_5,0
flame_sample_2331_pain_6,0
flame_sample_2331_pain_7,0
flame_sample_2331_pain_8,0
flame_sample_2331_pain_9,0
flame_sample_2332_pain_1,0
flame_sample_2332_pain_10,0
flame_sample_2332_pain_2,0
flame_sample_2332_pain_3,0
flame_sample_2332_pain_4,0
flame_sample_2332_pain_5,0
flame_sample_2332_pain_6,0
flame_sample_2332_pain_7,0
flame_sample_2332_pain_8,0
flame_sample_2332_pain_9,0
flame_sample_2333_pain_1,0
flame_sample_2333_pain_10,0
flame_sample_2333_pain_2,0
flame_sample_2333_pain_3,0
flame_sample_2333_pain_4,0
flame_sample_2333_pain_5,0
flame_sample_2333_pain_6,0
flame_sample_2333_pain_7,0
flame_sample_2333_pain_8,0
flame_sample_2333_pain_9,0
flame_sample_2334_pain_1,0
flame_sample_2334_pain_10,0
flame_sample_2334_pain_2,0
flame_sample_2334_pain_3,0
flame_sample_2334_pain_4,0
flame_sample_2334_pain_5,0
flame_sample_2334_pain_6,0
flame_sample_2334_pain_7,0
flame_sample_2334_pain_8,0
flame_sample_2334_pain_9,0
flame_sample_2335_pain_1,0
flame_sample_2335_pain_10,0
flame_sample_2335_pain_2,0
flame_sample_2335_pain_3,0
flame_sample_2335_pain_4,0
flame_sample_2335_pain_5,0
flame_sample_2335_pain_6,0
flame_sample_2335_pain_7,0
flame_sample_2335_pain_8,0
flame_sample_2335_pain_9,0
flame_sample_2336_pain_1,0
flame_sample_2336_pain_10,0
flame_sample_2336_pain_2,0
flame_sample_2336_pain_3,0
flame_sample_2336_pain_4,0
flame_sample_2336_pain_5,0
flame_sample_2336_pain_6,0
flame_sample_2336_pain_7,0
flame_sample_2336_pain_8,0
flame_sample_2336_pain_9,0
flame_sample_2337_pain_1,1
flame_sample_2337_pain_10,1
flame_sample_2337_pain_2,1
flame_sample_2337_pain_3,1
flame_sample_2337_pain_4,1
flame_sample_2337_pain_5,1
flame_sample_2337_pain_6,1
flame_sample_2337_pain_7,1
flame_sample_2337_pain_8,1
flame_sample_2337_pain_9,1
flame_sample_2338_pain_1,0
flame_sample_2338_pain_10,0
flame_sample_2338_pain_2,0
flame_sample_2338_pain_3,0
flame_sample_2338_pain_4,0
flame_sample_2338_pain_5,0
flame_sample_2338_pain_6,0
flame_sample_2338_pain_7,0
flame_sample_2338_pain_8,0
flame_sample_2338_pain_9,0
flame_sample_2339_pain_1,1
flame_sample_2339_pain_10,1
flame_sample_2339_pain_2,1
flame_sample_2339_pain_3,1
flame_sample_2339_pain_4,1
flame_sample_2339_pain_5,1
flame_sample_2339_pain_6,1
flame_sample_2339_pain_7,1
flame_sample_2339_pain_8,1
flame_sample_2339_pain_9,1
flame_sample_2340_pain_1,0
flame_sample_2340_pain_10,0
flame_sample_2340_pain_2,0
flame_sample_2340_pain_3,0
flame_sample_2340_pain_4,0
flame_sample_2340_pain_5,0
flame_sample_2340_pain_6,0
flame_sample_2340_pain_7,0
flame_sample_2340_pain_8,0
flame_sample_2340_pain_9,0
flame_sample_2341_pain_1,0
flame_sample_2341_pain_10,0
flame_sample_2341_pain_2,0
flame_sample_2341_pain_3,0
flame_sample_2341_pain_4,0
flame_sample_2341_pain_5,0
flame_sample_2341_pain_6,0
flame_sample_2341_pain_7,0
flame_sample_2341_pain_8,0
flame_sample_2341_pain_9,0
flame_sample_2342_pain_1,2
flame_sample_2342_pain_10,2
flame_sample_2342_pain_2,2
flame_sample_2342_pain_3,2
flame_sample_2342_pain_4,2
flame_sample_2342_pain_5,2
flame_sample_2342_pain_6,2
flame_sample_2342_pain_7,2
flame_sample_2342_pain_8,2
flame_sample_2342_pain_9,2
flame_sample_2343_pain_1,0
flame_sample_2343_pain_10,0
flame_sample_2343_pain_2,0
flame_sample_2343_pain_3,0
flame_sample_2343_pain_4,0
flame_sample_2343_pain_5,0
flame_sample_2343_pain_6,0
flame_sample_2343_pain_7,0
flame_sample_2343_pain_8,0
flame_sample_2343_pain_9,0
flame_sample_2344_pain_1,0
flame_sample_2344_pain_10,0
flame_sample_2344_pain_2,0
flame_sample_2344_pain_3,0
flame_sample_2344_pain_4,0
flame_sample_2344_pain_5,0
flame_sample_2344_pain_6,0
flame_sample_2344_pain_7,0
flame_sample_2344_pain_8,0
flame_sample_2344_pain_9,0
flame_sample_2345_pain_1,0
flame_sample_2345_pain_10,0
flame_sample_2345_pain_2,0
flame_sample_2345_pain_3,0
flame_sample_2345_pain_4,0
flame_sample_2345_pain_5,0
flame_sample_2345_pain_6,0
flame_sample_2345_pain_7,0
flame_sample_2345_pain_8,0
flame_sample_2345_pain_9,0
flame_sample_2346_pain_1,0
flame_sample_2346_pain_10,0
flame_sample_2346_pain_2,0
flame_sample_2346_pain_3,0
flame_sample_2346_pain_4,0
flame_sample_2346_pain_5,0
flame_sample_2346_pain_6,0
flame_sample_2346_pain_7,0
flame_sample_2346_pain_8,0
flame_sample_2346_pain_9,0
flame_sample_2347_pain_1,2
flame_sample_2347_pain_10,2
flame_sample_2347_pain_2,2
flame_sample_2347_pain_3,2
flame_sample_2347_pain_4,2
flame_sample_2347_pain_5,2
flame_sample_2347_pain_6,2
flame_sample_2347_pain_7,2
flame_sample_2347_pain_8,2
flame_sample_2347_pain_9,2
flame_sample_2348_pain_1,0
flame_sample_2348_pain_10,0
flame_sample_2348_pain_2,0
flame_sample_2348_pain_3,0
flame_sample_2348_pain_4,0
flame_sample_2348_pain_5,0
flame_sample_2348_pain_6,0
flame_sample_2348_pain_7,0
flame_sample_2348_pain_8,0
flame_sample_2348_pain_9,0
flame_sample_2349_pain_1,0
flame_sample_2349_pain_10,0
flame_sample_2349_pain_2,0
flame_sample_2349_pain_3,0
flame_sample_2349_pain_4,0
flame_sample_2349_pain_5,0
flame_sample_2349_pain_6,0
flame_sample_2349_pain_7,0
flame_sample_2349_pain_8,0
flame_sample_2349_pain_9,0
flame_sample_2350_pain_1,0
flame_sample_2350_pain_10,0
flame_sample_2350_pain_2,0
flame_sample_2350_pain_3,0
flame_sample_2350_pain_4,0
flame_sample_2350_pain_5,0
flame_sample_2350_pain_6,0
flame_sample_2350_pain_7,0
flame_sample_2350_pain_8,0
flame_sample_2350_pain_9,0
flame_sample_2351_pain_1,1
flame_sample_2351_pain_10,1
flame_sample_2351_pain_2,1
flame_sample_2351_pain_3,1
flame_sample_2351_pain_4,1
flame_sample_2351_pain_5,1
flame_sample_2351_pain_6,1
flame_sample_2351_pain_7,1
flame_sample_2351_pain_8,1
flame_sample_2351_pain_9,1
flame_sample_2352_pain_1,1
flame_sample_2352_pain_10,1
flame_sample_2352_pain_2,1
flame_sample_2352_pain_3,1
flame_sample_2352_pain_4,1
flame_sample_2352_pain_5,1
flame_sample_2352_pain_6,1
flame_sample_2352_pain_7,1
flame_sample_2352_pain_8,1
flame_sample_2352_pain_9,1
flame_sample_2353_pain_1,0
flame_sample_2353_pain_10,0
flame_sample_2353_pain_2,0
flame_sample_2353_pain_3,0
flame_sample_2353_pain_4,0
flame_sample_2353_pain_5,0
flame_sample_2353_pain_6,0
flame_sample_2353_pain_7,0
flame_sample_2353_pain_8,0
flame_sample_2353_pain_9,0
flame_sample_2354_pain_1,0
flame_sample_2354_pain_10,0
flame_sample_2354_pain_2,0
flame_sample_2354_pain_3,0
flame_sample_2354_pain_4,0
flame_sample_2354_pain_5,0
flame_sample_2354_pain_6,0
flame_sample_2354_pain_7,0
flame_sample_2354_pain_8,0
flame_sample_2354_pain_9,0
flame_sample_2355_pain_1,0
flame_sample_2355_pain_10,0
flame_sample_2355_pain_2,0
flame_sample_2355_pain_3,0
flame_sample_2355_pain_4,0
flame_sample_2355_pain_5,0
flame_sample_2355_pain_6,0
flame_sample_2355_pain_7,0
flame_sample_2355_pain_8,0
flame_sample_2355_pain_9,0
flame_sample_2356_pain_1,0
flame_sample_2356_pain_10,0
flame_sample_2356_pain_2,0
flame_sample_2356_pain_3,0
flame_sample_2356_pain_4,0
flame_sample_2356_pain_5,0
flame_sample_2356_pain_6,0
flame_sample_2356_pain_7,0
flame_sample_2356_pain_8,0
flame_sample_2356_pain_9,0
flame_sample_2357_pain_1,0
flame_sample_2357_pain_10,0
flame_sample_2357_pain_2,0
flame_sample_2357_pain_3,0
flame_sample_2357_pain_4,0
flame_sample_2357_pain_5,0
flame_sample_2357_pain_6,0
flame_sample_2357_pain_7,0
flame_sample_2357_pain_8,0
flame_sample_2357_pain_9,0
flame_sample_2358_pain_1,0
flame_sample_2358_pain_10,0
flame_sample_2358_pain_2,0
flame_sample_2358_pain_3,0
flame_sample_2358_pain_4,0
flame_sample_2358_pain_5,0
flame_sample_2358_pain_6,0
flame_sample_2358_pain_7,0
flame_sample_2358_pain_8,0
flame_sample_2358_pain_9,0
flame_sample_2359_pain_1,1
flame_sample_2359_pain_10,1
flame_sample_2359_pain_2,1
flame_sample_2359_pain_3,1
flame_sample_2359_pain_4,1
flame_sample_2359_pain_5,1
flame_sample_2359_pain_6,1
flame_sample_2359_pain_7,1
flame_sample_2359_pain_8,1
flame_sample_2359_pain_9,1
flame_sample_2360_pain_1,1
flame_sample_2360_pain_10,1
flame_sample_2360_pain_2,1
flame_sample_2360_pain_3,1
flame_sample_2360_pain_4,1
flame_sample_2360_pain_5,1
flame_sample_2360_pain_6,1
flame_sample_2360_pain_7,1
flame_sample_2360_pain_8,1
flame_sample_2360_pain_9,1
flame_sample_2361_pain_1,0
flame_sample_2361_pain_10,0
flame_sample_2361_pain_2,0
flame_sample_2361_pain_3,0
flame_sample_2361_pain_4,0
flame_sample_2361_pain_5,0
flame_sample_2361_pain_6,0
flame_sample_2361_pain_7,0
flame_sample_2361_pain_8,0
flame_sample_2361_pain_9,0
flame_sample_2362_pain_1,2
flame_sample_2362_pain_10,2
flame_sample_2362_pain_2,2
flame_sample_2362_pain_3,2
flame_sample_2362_pain_4,2
flame_sample_2362_pain_5,2
flame_sample_2362_pain_6,2
flame_sample_2362_pain_7,2
flame_sample_2362_pain_8,2
flame_sample_2362_pain_9,2
flame_sample_2363_pain_1,0
flame_sample_2363_pain_10,0
flame_sample_2363_pain_2,0
flame_sample_2363_pain_3,0
flame_sample_2363_pain_4,0
flame_sample_2363_pain_5,0
flame_sample_2363_pain_6,0
flame_sample_2363_pain_7,0
flame_sample_2363_pain_8,0
flame_sample_2363_pain_9,0
flame_sample_2364_pain_1,0
flame_sample_2364_pain_10,0
flame_sample_2364_pain_2,0
flame_sample_2364_pain_3,0
flame_sample_2364_pain_4,0
flame_sample_2364_pain_5,0
flame_sample_2364_pain_6,0
flame_sample_2364_pain_7,0
flame_sample_2364_pain_8,0
flame_sample_2364_pain_9,0
flame_sample_2365_pain_1,1
flame_sample_2365_pain_10,1
flame_sample_2365_pain_2,1
flame_sample_2365_pain_3,1
flame_sample_2365_pain_4,1
flame_sample_2365_pain_5,1
flame_sample_2365_pain_6,1
flame_sample_2365_pain_7,1
flame_sample_2365_pain_8,1
flame_sample_2365_pain_9,1
flame_sample_2366_pain_1,0
flame_sample_2366_pain_10,0
flame_sample_2366_pain_2,0
flame_sample_2366_pain_3,0
flame_sample_2366_pain_4,0
flame_sample_2366_pain_5,0
flame_sample_2366_pain_6,0
flame_sample_2366_pain_7,0
flame_sample_2366_pain_8,0
flame_sample_2366_pain_9,0
flame_sample_2367_pain_1,2
flame_sample_2367_pain_10,2
flame_sample_2367_pain_2,2
flame_sample_2367_pain_3,2
flame_sample_2367_pain_4,2
flame_sample_2367_pain_5,2
flame_sample_2367_pain_6,2
flame_sample_2367_pain_7,2
flame_sample_2367_pain_8,2
flame_sample_2367_pain_9,2
flame_sample_2368_pain_1,2
flame_sample_2368_pain_10,2
flame_sample_2368_pain_2,2
flame_sample_2368_pain_3,2
flame_sample_2368_pain_4,2
flame_sample_2368_pain_5,2
flame_sample_2368_pain_6,2
flame_sample_2368_pain_7,2
flame_sample_2368_pain_8,2
flame_sample_2368_pain_9,2
flame_sample_2369_pain_1,0
flame_sample_2369_pain_10,0
flame_sample_2369_pain_2,0
flame_sample_2369_pain_3,0
flame_sample_2369_pain_4,0
flame_sample_2369_pain_5,0
flame_sample_2369_pain_6,0
